"title","stars","text","publishedAtDate","name","reviewerNumberOfReviews","isLocalGuide","reviewUrl","reviewerUrl","responseFromOwnerText","responseFromOwnerDate","originalLanguage","likesCount","visitedIn"
"Lucciano's Aguero","5","Todo riquisimo, Rocio nos atendió bárbaro!","2026-05-29T02:53:47.656Z","Mandela Indiana Muniagurria","12","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tVMlFXSmlTVUV4YTJoNVpURkhRMEpxYTBsM2NVRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOkU2QWJiSUExa2h5ZTFHQ0Jqa0l3cUE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/110207876767875047888?hl=es-419",,,"es","0",
"Lucciano's Aguero","5","Muy buena experiencia en Luciano’s. Alan y Rocío nos atendieron genial, muy amables y atentos en todo momento. Volveremos!!!","2026-05-29T00:56:23.557Z","Jesús Bueno","3","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT214UlRHaDNTVEJ6ZFhkYVFtdE9ZMFpzY1dGM2QwRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOmxRTGh3STBzdXdaQmtOY0ZscWF3d0E%7C%7C?hl=es-419","https://www.google.com/maps/contrib/104185109348862940992?hl=es-419",,,"es","0",
"Lucciano's Aguero","5","Alan y Santi 10/10 atención 💪🏼💪🏼💪🏼","2026-05-29T00:15:26.840Z","Rocio Ponce De León","3","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pka01XNUViMTh4Y1ZrM1QxWmlkRlF3YWpWRk5tYxAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOjdkMW5Eb18xcVk3T1ZidFQwajVFNmc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/105693569779467584375?hl=es-419",,,"es","0",
"Lucciano's Aguero","5","Excelente atención y sin dudas el mejor helado de la ciudad","2026-05-28T23:48:26.375Z","JUAN PEREZ VILLEGAS","5","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xoRVUyYzFSRXBaYjFSbmVraDBTSGhYU0VOQ2NsRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOlhEU2c1REpZb1Rnekh0SHhXSENCclE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/115932333198427600520?hl=es-419","¡Hola! 💫 Muchas gracias por tu reseña.¡Te esperamos de nuevo  muy pronto


","2025-08-05T14:07:08.000Z","es","0",
"Lucciano's Aguero","5","El lugar está divino, no solo por la calidad de los helados sino por la experiencia visual, una estación espacial para una heladería ¡Excelente! Frío como el espacio, rico como la 🌎
El lugar es divertido para ir con amigos y pasarla lindo. No da para una cita romántica porque va mucha gente y ruido🤭 pero está de 10 para ir y disfrutarse esos helados, a parte es PET FRIENDLY🙌🏽🌸🐶🐱","2026-05-28T22:34:32.679Z","Genesis Castillo","4","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xGclJYWTRiVlI1ZFZaSldXaFhXazlEYkhSaVZrRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOlFrRXY4bVR5dVZJWWhXWk9DbHRiVkE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/113607178425128066642?hl=es-419",,,"es","0",
"Lucciano's Aguero","5",,"2026-05-28T17:52:45.168Z","Doris Williams","69","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tKWWRVTTBOVVJYT1dObGFVMUdSVkl5UjI5cmFrRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOkJYdUM0NURXOWNlaU1GRVIyR29rakE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/107796558124490524331?hl=es-419",,,,"0",
"Lucciano's Aguero","5","Alan y desiree unos genios ❤️❤️","2026-05-28T01:50:20.642Z","juana murias","3","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pSMWRFcFhRV3BtWmxaaE1pMDBjVkpyYXpsdVlYYxAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOjR1dEpXQWpmZlZhMi00cVJrazluYXc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/100865921578832843730?hl=es-419",,,"es","0",
"Lucciano's Aguero","5","Alan y santino! Muy buena onda","2026-05-27T23:41:12.950Z","Alfonsina Blanco","1","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21wa2FqRkNTbGRFV1ZKZlFtaENTRVV0V0RkTVIwRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOmpkajFCSldEWVJfQmhCSEUtWDdMR0E%7C%7C?hl=es-419","https://www.google.com/maps/contrib/110372552306372494389?hl=es-419",,,"es","0",
"Lucciano's Aguero","5",,"2026-05-27T19:43:49.410Z","José Ignacio Minig","2","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25SdFEzcG9aRjlhTms5QmQyRnVUR3hvUlZwUVRsRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOnRtQ3poZF9aNk9Bd2FuTGxoRVpQTlE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/108584228778660891670?hl=es-419",,,,"0",
"Lucciano's Aguero","5","Excelente servicio! El helado muy rico. Muy amable Hernan, Rocio y Dani","2026-05-27T02:37:06.438Z","Francesca Buenaventura","8","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25sWU5UaGFZV3RDWkZSVlNHZEVjblZEYm1jMU4wRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOnlYNThaYWtCZFRVSGdEcnVDbmc1N0E%7C%7C?hl=es-419","https://www.google.com/maps/contrib/117131505172920651606?hl=es-419",,,"es","0",
