"title","stars","text","publishedAtDate","name","reviewerNumberOfReviews","isLocalGuide","reviewUrl","reviewerUrl","responseFromOwnerText","responseFromOwnerDate","originalLanguage","likesCount","visitedIn"
"Lardo & Rosemary","5","Espacio relajado y cool, para compartir platitos, un vermut o un vinito. Siempre nos reciben de 10 y ofrecen opciones sin gluten. 🤍","2026-01-19T17:58:05.205Z","Carolina Sosa Haudet","72","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25KSVV5MTBTMWQzTURCM1pVSnNXbGt3ZW1oZlptYxAB!2m1!1s0x0:0x5344f4ed57e92227!3m1!1s2@1:CAIQACodChtycF9oOnJIUy10S1d3MDB3ZUJsWlkwemhfZmc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/117411075144294023619?hl=es-419",,,"es","0",
"Lardo & Rosemary","5",,"2026-01-14T22:19:23.965Z","Sergio Frojan","9","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2taWE1WQnBPWEJyTURGeFEwbHNRMk00VkMxRlNIYxAB!2m1!1s0x0:0x5344f4ed57e92227!3m1!1s2@1:CAIQACodChtycF9oOkZXMVBpOXBrMDFxQ0lsQ2M4VC1FSHc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/106884971532506067930?hl=es-419",,,,"0",
"Lardo & Rosemary","5",,"2026-01-10T17:23:25.941Z","Victoria Aranguren","32","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t4bVFqaENSSGxuV1RjdGQwRlBXRFkxUTBZd05HYxAB!2m1!1s0x0:0x5344f4ed57e92227!3m1!1s2@1:CAIQACodChtycF9oOkxmQjhCRHlnWTctd0FPWDY1Q0YwNGc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/104503367040140749938?hl=es-419",,,"es","0",
"Lardo & Rosemary","5","Excelente comida y atención. Un lugar diferente, con muy buena onda para disfrutar cocina de autor a precios muy razonables. Comimos el tiradito de salmón, el taco de pescado, el sandwitch de lomo y la fondant de chocoloate. Todo perfecto.","2026-01-08T15:21:07.047Z","Tomas Franke","41","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xSUmJrMUNiakZvWmxsVmVGcHdWaTFvYVd3MmFtYxAB!2m1!1s0x0:0x5344f4ed57e92227!3m1!1s2@1:CAIQACodChtycF9oOlRRbk1CbjFoZllVeFpwVi1oaWw2amc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/116619359208136746763?hl=es-419",,,"es","0",
"Lardo & Rosemary","5",,"2026-01-07T13:48:52.945Z","Santiago Fernandez Dragosits","5","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tSSk9XMVNhbGRaWjBKTFRsZEhkV1p5TTFFMVNsRRAB!2m1!1s0x0:0x5344f4ed57e92227!3m1!1s2@1:CAIQACodChtycF9oOkRJOW1SaldZZ0JLTldHdWZyM1E1SlE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/112368731339422968110?hl=es-419",,,,"0",
"Lardo & Rosemary","5",,"2026-01-05T02:39:00.658Z","Melina Florio","6","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2twdFdrTjBVa3BoWWpsMFlteHJRMmRyVVVWNmRIYxAB!2m1!1s0x0:0x5344f4ed57e92227!3m1!1s2@1:CAIQACodChtycF9oOkptWkN0UkphYjl0YmxrQ2drUUV6dHc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/100004905663772790447?hl=es-419",,,,"0",
"Lardo & Rosemary","5","Todo 10/10","2025-12-23T14:06:42.554Z","Delfina","6","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xaWlUyUTJWMTlST1dwRWFVVlZiV3BXU3pCQ2RFRRAB!2m1!1s0x0:0x5344f4ed57e92227!3m1!1s2@1:CAIQACodChtycF9oOlZZU2Q2V19ROWpEaUVVbWpWSzBCdEE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/103451959348167556433?hl=es-419",,,"pt","0",
"Lardo & Rosemary","5",,"2025-12-22T04:44:40.565Z","Mariana Aramburu","10","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pGcVZWVmtRM3AwZVV0RWNqZFliMXBEVXpSU2NHYxAB!2m1!1s0x0:0x5344f4ed57e92227!3m1!1s2@1:CAIQACodChtycF9oOjFqVVVkQ3p0eUtEcjdYb1pDUzRScGc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/117065963349853516631?hl=es-419",,,,"0",
"Lardo & Rosemary","5","Really amazing experience. The food was so good, the wine was great, and the place itself is beautiful. The staff was super kind and attentive, they really take care of every detail. Loved it","2025-12-21T15:03:24.310Z","brenluccane","10","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25WRVpYaEJPRUV6TFZod2NVcHVVSFJYWWtwRGVHYxAB!2m1!1s0x0:0x5344f4ed57e92227!3m1!1s2@1:CAIQACodChtycF9oOnVEZXhBOEEzLVhwcUpuUHRXYkpDeGc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/104648041874593846507?hl=es-419",,,"en","0",
"Lardo & Rosemary","5","Excelente como siempre","2025-12-21T04:55:59.441Z","Rodrigo Sala","29","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT210Q016WXdjRko2UkhWNlUzSTJOMHRaTWpKYVZrRRAB!2m1!1s0x0:0x5344f4ed57e92227!3m1!1s2@1:CAIQACodChtycF9oOmtCMzYwcFJ6RHV6U3I2N0tZMjJaVkE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/110996253650256075559?hl=es-419",,,"es","0",
"Lardo & Rosemary","5","Tres palabras: wow","2025-12-19T20:24:20.331Z","Cloe Dayan Cuan","8","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25WalMwZHZXV3R1TmtSSVRtUm1WMDlTWlhjdGRGRRAB!2m1!1s0x0:0x5344f4ed57e92227!3m1!1s2@1:CAIQACodChtycF9oOnVjS0dvWWtuNkRITmRmV09SZXctdFE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/116878820318534383012?hl=es-419",,,"es","0",
"Lardo & Rosemary","5","Increíble la comida, pedimos 5 platos distintos y la verdad que TODOS estaban deliciosos. Muy buena la atención de los mozos, super amable todo el personal que trabaja en el lugar que nos atendieron de lujo. Un lugar muy recomendable para tomar un buen vino y comer rico, sin ninguna duda vamos a volver.","2025-12-17T16:13:20.944Z","Augusto Oviedo","3","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xkQk1UVnROR2cyYUdkWE5YQkxlSEl4TWxCVFEzYxAB!2m1!1s0x0:0x5344f4ed57e92227!3m1!1s2@1:CAIQACodChtycF9oOldBMTVtNGg2aGdXNXBLeHIxMlBTQ3c%7C%7C?hl=es-419","https://www.google.com/maps/contrib/118226068057923074385?hl=es-419",,,"es","0",
"Lardo & Rosemary","4","No es un restaurante, es más una vermuteria , donde podes tomar vino o vermut y picar algunas tapas. Aprox el consumo de dos tapas cada uno pagas un poco más de 30 mil pesos y como no me gusta el vino, pedí un gin tonic, que estaba súper diluido, no me gustó para nada. Por persona gastas unos 50 mil pesos, es un lugar para probar algo distinto, pero no me convenció. Saque unas fotos, me olvide la foto de las papas y las bebidas.","2025-12-07T02:52:06.965Z","Ana Laura Jimenez Betro","109","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2poUVNubG1UM05aUzJKVE0wVkVabmRUWkhZeE1GRRAB!2m1!1s0x0:0x5344f4ed57e92227!3m1!1s2@1:CAIQACodChtycF9oOjhQSnlmT3NZS2JTM0VEZndTZHYxMFE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/116313761211887543090?hl=es-419",,,"es","1",
"Lardo & Rosemary","5","It is worth the distance if you are in the city center. The dishes are creative and light, all the flavors are in focus. Finely curated, entertaining wine list. Very good service. One of the best restaurants in BA IMHO","2025-12-03T01:05:06.170Z","Antonio Morescalchi","10","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tSRVFuUldNMGh3WWxKa1RVcHFlSGR0WnpkU1pFRRAB!2m1!1s0x0:0x5344f4ed57e92227!3m1!1s2@1:CAIQACodChtycF9oOkREQnRWM0hwYlJkTUpqeHdtZzdSZEE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/117288909508013183349?hl=es-419",,,"en","0",
"Lardo & Rosemary","5",,"2025-11-25T03:15:45.680Z","Victoria Bobadilla","4","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21OSk0xZzRhRUpVUTJwNlZYcG9WRmx2ZFhSYVdIYxAB!2m1!1s0x0:0x5344f4ed57e92227!3m1!1s2@1:CAIQACodChtycF9oOmNJM1g4aEJUQ2p6VXpoVFlvdXRaWHc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/118092943264856271404?hl=es-419",,,,"0",
"Lardo & Rosemary","5",,"2025-11-09T13:26:48.170Z","Delfina Gavalda","0","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tNeVNuTjBSa1ZpYUhWa1ZITk5ObVEwYkRScVRWRRAB!2m1!1s0x0:0x5344f4ed57e92227!3m1!1s2@1:CAIQACodChtycF9oOkMySnN0RkViaHVkVHNNNmQ0bDRqTVE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/110440266126501196596?hl=es-419",,,,"0",
"Lardo & Rosemary","5",,"2025-11-08T12:45:06.204Z","Delfina Artaza","11","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pSSlZXZFJUa1U0VURGUWQzRktkek5hVkUxYU4xRRAB!2m1!1s0x0:0x5344f4ed57e92227!3m1!1s2@1:CAIQACodChtycF9oOjRJVWdRTkU4UDFQd3FKdzNaVE1aN1E%7C%7C?hl=es-419","https://www.google.com/maps/contrib/106288272219358511643?hl=es-419",,,,"0",
"Lardo & Rosemary","4","Muy buena oferta de menú y vinos. Sabores innovadores, platos chicos, ideal para pedir varios y compartir. No pudimos reservar pero llegamos temprano y había mesas disponibles. Recomiendo","2025-11-05T23:48:41.034Z","aniweis","78","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25FemMxY3hRWFEyVVdaNloyMVlhMWt3V20xeVJHYxAB!2m1!1s0x0:0x5344f4ed57e92227!3m1!1s2@1:CAIQACodChtycF9oOnEzc1cxQXQ2UWZ6Z21Ya1kwWm1yRGc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/106534479471605182614?hl=es-419",,,"es","0",
"Lardo & Rosemary","5","Equilibrio. Buen rato con profundos amigos. Gracias.","2025-11-05T02:24:46.573Z","cristian ramon podesta","2","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xab1MwOUdWbTFzU2tsQmNuYzRWMkZhU1Y5SVNGRRAB!2m1!1s0x0:0x5344f4ed57e92227!3m1!1s2@1:CAIQACodChtycF9oOlZoS09GVm1sSklBcnc4V2FaSV9ISFE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/105155711888628261654?hl=es-419",,,"es","0",
"Lardo & Rosemary","3","Muy buena la comida la carta de vinos y la atención. Muy malo que no tengan cambiador para bebés.","2025-11-04T23:03:44.474Z","Florencia Fontán","70","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xVd2JrRnRORlZ1UkU5dGRYSlhUMnhpY1VGd1gxRRAB!2m1!1s0x0:0x5344f4ed57e92227!3m1!1s2@1:CAIQACodChtycF9oOlUwbkFtNFVuRE9tdXJXT2xicUFwX1E%7C%7C?hl=es-419","https://www.google.com/maps/contrib/105141749967387746970?hl=es-419",,,"es","0",
"Lardo & Rosemary","4","Rico, fresco & el servicio súper profesional","2025-10-31T03:39:34.016Z","Catalina Dalbagni","19","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xoaE9UWnJVV1JGYVRoelkxbFJWWGs1TkVsaU1GRRAB!2m1!1s0x0:0x5344f4ed57e92227!3m1!1s2@1:CAIQACodChtycF9oOlhhOTZrUWRFaThzY1lRVXk5NEliMFE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/114282821423986747314?hl=es-419",,,"es","0",
"Lardo & Rosemary","5","Ayer fui con mi novio y nos pareció un lugar increíble. El lugar es divino, muy bien puesto con mesas de mármol y una iluminación justa, fuimos muy bien asesorados porque nos atendió un camarero espectacular que fue muy amoroso y atento con nosotros. Las papas fritas 10/10, imperdibles, buenos vinos, probamos el hinojo, el bao blanco, la arepa y el fondant de chocolate con un helado de pistacho delicioso. Todo muy rico y un ambiente muy agradable. Vamos a volver. Gracias :)","2025-10-17T01:54:45.339Z","Isabel Estevarena","18","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21wSFJqSTViMk56U0dWSVlVaE9ObEpITkRKMVZYYxAB!2m1!1s0x0:0x5344f4ed57e92227!3m1!1s2@1:CAIQACodChtycF9oOmpHRjI5b2NzSGVIYUhONlJHNDJ1VXc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/117361403506356806926?hl=es-419",,,"es","0",
"Lardo & Rosemary","5",,"2025-10-13T19:26:30.439Z","Carlos Odell","15","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21KNVdWQjZOVE5JT0hwcFRsaDFlSGx4YTFWRE5IYxAB!2m1!1s0x0:0x5344f4ed57e92227!3m1!1s2@1:CAIQACodChtycF9oOmJ5WVB6NTNIOHppTlh1eHlxa1VDNHc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/104811990054979391213?hl=es-419",,,,"0",
"Lardo & Rosemary","4","No falla, es un GRAN lugar para una cita y/o grupo chico de amigos. Ambiente relajado, buen vino, buena comida (en otras palabras: vayan).

Eramos 3, pedimos:
- los dumplings (vienen 3, bañenlos en la salsita que viene abajo, hace toda la magia, es especiado y un cachín picante),

- el alcaucil (no puedo explicarlo pero hay que probarlo, está super bien logrado, no se si fue mi plato estrella/caballito de batalla pero hay que pedirlo),

- niño envuelto (spoiler: era conceptual, de sabor estaba bien balanceado pero no era un niño envuelto, tmb super especiado)

- ya para reventar pedimos una arepa reina pepiada (vienen 2, mucha frescura)

Lo que me soprendió muchísimo -no para bien- fue el vino. Pedimos un Criolla x Universo LB, lo trajeron DEMASIADO frio, no estaba a temperatura -acá haters are gonna hate- pero gran parte de su propuesta son los vinos y es un descuido.

Hay dos turnos y cuando suena la campana nadie quiere irse, hay formas y formas de pedir que te retires la de la moza no fue la más atinada.

Si van por algún festejo especial (aka cumpleaños), avisen cuando llegan si esperan alguna velita porque creo que no lo tienen en cuenta cuando uno hace la reserva por Meitre.","2025-10-09T13:43:26.425Z","Juana Musumeci","17","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xWdFJ6Vm9iVWR5TXpSeVRXTTBjeTFTYVhreVlrRRAB!2m1!1s0x0:0x5344f4ed57e92227!3m1!1s2@1:CAIQACodChtycF9oOlVtRzVobUdyMzRyTWM0cy1SaXkyYkE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/109091101992532889092?hl=es-419",,,"es","0",
